created	project_machine_name	version	project_name
2024-10-15 12:41:13	ai_provider_deepl	1.0.0-alpha2	DeepL Provider
2024-10-15 12:38:54	search_replace_aliases	1.0.1	search_replace_aliases
2024-10-15 12:35:02	nys_unav	3.0.1	NYS Universal Navigation Integration
2024-10-15 12:29:05	search_replace_aliases	1.0.0	search_replace_aliases
2024-10-15 12:06:07	forum_notifications_subscription	2.0.0-alpha1	Forum Notifications Subscription
2024-10-15 10:59:34	universal_device_detection	2.1.0	Universal Device Detection
2024-10-15 10:56:19	languagewire_translation_provider	12.1.1	LanguageWire Translation Provider
2024-10-15 10:39:01	block_visibility_groups	2.0.3	Block Visibility Groups
2024-10-15 10:28:34	node_keep	2.2.5	Node Keep
2024-10-15 09:30:16	lupus_taxonomy_import	8.x-1.3	Lupus Taxonomy Import
2024-10-15 08:56:02	ai_provider_deepl	1.0.0-alpha1	DeepL Provider
2024-10-15 08:24:43	ai_translate_paragraph_asymetric	1.0.3	Translate Paragraph Asymetric (with AI)
2024-10-15 07:39:25	drowl_paragraphs_bs	1.0.2	DROWL Paragraphs for Bootstrap
2024-10-15 07:35:00	drowl_paragraphs	4.2.54	DROWL Paragraphs
2024-10-15 07:34:30	drowl_paragraphs_bs	1.0.1	DROWL Paragraphs for Bootstrap
2024-10-15 07:30:01	kamihaya_cms	1.27.0	Kamihaya CMS
2024-10-15 07:26:12	eca_flag	2.0.1	ECA Flag
2024-10-15 07:12:14	rcr	2.0.4	CIS (СНГ) currencies rates
2024-10-15 06:45:55	rcr	2.0.3	CIS (СНГ) currencies rates
2024-10-15 06:14:42	ip2location	11.0.0	IP2Location GeoLocation API
2024-10-14 22:14:12	phoney	2.0.1	Phoney
2024-10-14 21:48:54	page_deletion_guard	1.0.0-alpha4	Page Deletion Guard
2024-10-14 21:22:04	inline_responsive_images	3.0.1	Inline responsive images
2024-10-14 21:14:41	translation_bliss	1.0.0-alpha9	Translation Bliss
2024-10-14 21:02:04	page_deletion_guard	1.0.0-alpha3	Page Deletion Guard
2024-10-14 20:25:07	iu_paragraphs	2.2.1	Indiana University Paragraphs
2024-10-14 19:39:41	tag1_d7es	7.x-1.0-rc2	Tag1 D7ES
2024-10-14 19:24:27	content_reporting	1.1.0-beta20	Content Reporting
2024-10-14 19:19:34	content_reporting	1.1.0-beta19	Content Reporting
2024-10-14 18:23:58	noindex	2.0.0-alpha4	Noindex Module
2024-10-14 18:20:12	noindex	2.0.0-alpha3	Noindex Module
2024-10-14 17:30:57	iconify_icons	1.0.10	Iconify Icons
2024-10-14 17:19:11	project_wiki	1.0.0-beta8	Project Wiki
2024-10-14 16:23:26	library_renderer	1.0.0	Library Renderer
2024-10-14 16:17:33	svg_sprite	1.0.0-beta2	SVG Sprite
2024-10-14 15:39:54	ai_translate_paragraph_asymetric	1.0.2	Translate Paragraph Asymetric (with AI)
2024-10-14 15:36:54	schema_medical_entity	8.x-3.0	Schema.org/MedicalEntity
2024-10-14 15:23:54	lms	1.0.0-beta1	Drupal LMS
2024-10-14 15:20:33	entity_404	1.0.0	Entity 404
2024-10-14 14:37:46	noahs	2.0.2	Noahs Page Builder
2024-10-14 14:25:24	commerce_sync	1.0.0-beta1	Commerce sync
2024-10-14 14:21:06	noahs_builder_theme	1.0.1	Noahs Builder Theme
2024-10-14 14:00:22	field_group_settings	4.0.3	Field Group Settings
2024-10-14 13:55:26	field_group_settings	4.0.2	Field Group Settings
2024-10-14 13:40:59	vev_connector	1.0.0	Vev Connector
2024-10-14 13:40:02	addtocal_augment	1.2.2	Add to Calendar Date Augmenter
2024-10-14 12:59:53	tmgmt_cdt	8.x-1.7	Translation Centre For the Bodies of the EU - Plugin for TMGMT
2024-10-14 12:38:40	openlayers6	7.0.1-alpha1	Openlayers 6
2024-10-14 12:22:25	thunder	7.3.7	Thunder
2024-10-14 12:20:07	noahs	2.0.1	Noahs Page Builder
2024-10-14 12:00:46	paragraph_blocks	4.1.2	Paragraph blocks
2024-10-14 11:02:29	otlog	1.0.1	OpenTelemetry Log
2024-10-14 10:58:44	action_link	1.0.0-alpha12	Action Link
2024-10-14 10:40:59	swisspass	1.0.0-beta4	Swisspass
2024-10-14 10:37:16	tailwind_jit	1.1.2	Tailwind JIT
2024-10-14 10:36:26	openlayers6	6.0.1	Openlayers 6
2024-10-14 10:15:42	open_readspeaker	2.0.0	Open ReadSpeaker
2024-10-14 10:09:29	jsonapi_user_resources	8.x-1.0-beta2	JSON:API User Resources
2024-10-14 09:46:41	seeds_layouts	2.0.13	Seeds Layouts
2024-10-14 09:40:43	dotenv	1.1.4	Dotenv
2024-10-14 09:27:06	api_toolkit	1.2.1	API Toolkit
2024-10-14 09:09:37	svg_sprite	1.0.0-beta1	SVG Sprite
2024-10-14 09:03:14	entity_submenu_block	8.x-1.7	Entity Submenu Block
2024-10-14 08:48:30	maintenance_exempt	8.x-1.5	Maintenance Exempt
2024-10-14 08:45:24	paragraphs_wrap_by_field	1.0.0-beta1	Paragraphs wrap by field values
2024-10-14 08:37:27	drd	4.1.4	Drupal Remote Dashboard
2024-10-14 08:35:01	dxpr_bs5_menu	1.0.7	dxpr_bs5_menu
2024-10-14 08:24:56	dxpr_bs5_menu	1.0.6	dxpr_bs5_menu
2024-10-14 08:20:05	rdf_sync	1.0.0-alpha14	RDF Sync
2024-10-14 08:13:06	telephone_advanced	1.1.0	Telephone Advanced
2024-10-14 08:10:05	composer_deploy	8.x-1.10	Composer Deploy
2024-10-14 08:07:51	dxpr_bs5_menu	1.0.5	dxpr_bs5_menu
2024-10-14 07:32:49	request_info	8.x-1.5	Request info
2024-10-14 07:22:00	ws_small_y	1.0.19	Small Y
2024-10-14 05:57:33	dxpr_bs5_menu	1.0.4	dxpr_bs5_menu
2024-10-14 05:54:33	inline_responsive_images	3.0.0	Inline responsive images
2024-10-14 05:39:42	dxpr_bs5_menu	1.0.3	dxpr_bs5_menu
2024-10-14 05:20:31	prototype_select	1.0.0	Prototype: Select
2024-10-14 04:30:50	dxpr_bs5_menu	1.0.2	dxpr_bs5_menu
2024-10-14 03:54:16	ueditor	8.x-2.62	UEditor - 百度编辑器
2024-10-14 03:42:13	dxpr_bs5_menu	1.0.1	dxpr_bs5_menu
2024-10-14 03:14:07	dxpr_bs5_menu	1.0.0	dxpr_bs5_menu
2024-10-14 00:16:14	xnavigation	1.0.3	xNavigation
2024-10-13 22:42:29	composer_deploy	8.x-1.9	Composer Deploy
2024-10-13 21:53:25	pager	3.0.1	Pager
2024-10-13 21:51:39	simple_menu_permissions	3.0.0	Simple Menu Permissions
2024-10-13 21:16:53	suggestion	4.1.1	Autocomplete Search Suggestions
2024-10-13 20:36:10	tragedy_commons	1.0.4-alpha4	Tragedy of the commons
2024-10-13 19:53:25	ept_core	1.4.17	Extra Paragraph Types (EPT): Core
2024-10-13 19:47:26	ebt_core	1.4.30	Extra Block Types (EBT): Core
2024-10-13 19:27:18	moderation_scheduler	9.2.5	Moderation Scheduler
2024-10-13 19:24:48	ept_core	1.4.16	Extra Paragraph Types (EPT): Core
2024-10-13 19:22:36	ebt_core	1.4.29	Extra Block Types (EBT): Core
2024-10-13 18:07:12	leadsms_text	1.0.0-rc1	LEADsms Texting
2024-10-13 15:39:29	monobank_payment	1.0.1	Monobank Payment
2024-10-13 15:27:22	fullcalendar	3.0.0-beta5	FullCalendar
2024-10-13 14:50:09	project_wiki	1.0.0-beta7	Project Wiki
2024-10-13 14:46:15	entity_submenu_block	8.x-1.6	Entity Submenu Block
2024-10-13 14:07:44	views_area_library	1.2.0	Views area library
2024-10-13 13:57:55	views_sort_reverse	1.1.0	Views sort reverse
2024-10-13 13:45:19	year_month_widget	1.1.0	Year/month widget
2024-10-13 13:04:48	path_watcher	1.2.0	Path watcher
2024-10-13 12:38:07	dynamic_links	1.2.0	Dynamic links
2024-10-13 11:24:19	ebt_core	1.4.28	Extra Block Types (EBT): Core
2024-10-13 11:21:20	ept_core	1.4.15	Extra Paragraph Types (EPT): Core
2024-10-13 11:15:19	accessibility_block	1.0.5	Accessibility Tools Block
2024-10-13 08:19:17	google_places	1.0.0-beta2	Google Places for AI
2024-10-13 01:48:28	webauthn_framework	1.0.0-alpha7	Webauthn Framework
2024-10-13 00:36:49	ckeditor_blockimagebase64paste	1.0.2	CKEditor Block Image Base64 Paste
2024-10-12 21:02:56	events_calendar	1.0.0-beta2	Events Calendar
2024-10-12 17:20:04	augmentor_aws	1.0.0-alpha3	AWS AI Augmentor
2024-10-12 16:54:24	events_calendar	1.0.0-beta1	Events Calendar
2024-10-12 16:28:49	events	1.0.0-beta1	Events
2024-10-12 16:10:43	smart_date_starter_kit	2.3.0	Smart Date Starter Kit
2024-10-12 15:02:35	clean_code	1.0.0-alpha1	Clean Code
2024-10-12 12:36:32	smart_date_calendar_kit	2.2.0	Smart Date Calendar Kit
2024-10-12 11:51:32	fullcalendar	3.0.0-beta4	FullCalendar
2024-10-12 11:14:12	migrate_wizard	3.0.2	Migrate Wizard
2024-10-12 07:09:37	ief_popup	2.2.2	IEF Complex Widget Dialog
2024-10-11 22:49:03	svg_pan_zoom	2.1.1	Svg Pan Zoom
2024-10-11 22:47:56	svg_pan_zoom	2.1.0	Svg Pan Zoom
2024-10-11 22:10:17	ginvite	4.0.0-rc3	Group invite
2024-10-11 22:09:52	ginvite	3.0.0-rc3	Group invite
2024-10-11 22:09:24	ginvite	2.3.3	Group invite
2024-10-11 21:25:14	link_no_protocol	8.x-1.0-beta5	Link No Protocol Widget
2024-10-11 21:10:23	bugherd	8.x-1.4	BugHerd
2024-10-11 20:59:42	linkit	6.1.5	Linkit
2024-10-11 20:54:44	linkit	7.0.0-alpha2	Linkit
2024-10-11 20:46:56	entity_dialog_formatter	8.x-1.1-beta1	Entity Dialog Formatter
2024-10-11 20:35:38	xnavigation	1.0.2	xNavigation
2024-10-11 19:54:13	generic_layout	1.0.0-rc4	Generic Layout
2024-10-11 19:38:59	generic_layout	1.0.0-rc3	Generic Layout
2024-10-11 18:19:05	svg_sprite	1.0.0-alpha4	SVG Sprite
2024-10-11 18:03:14	qbank_dam	3.1.8	QBank DAM
2024-10-11 16:57:31	migrate_wizard	3.0.1	Migrate Wizard
2024-10-11 16:52:31	lb_partners_blocks	1.0.17	Layout Builder Partners Blocks
2024-10-11 16:44:55	ws_small_y	1.0.18	Small Y
2024-10-11 16:31:41	drowl_admin_dashboard	2.0.6	DROWL Admin Dashboard
2024-10-11 16:21:24	tag1_d7es	7.x-1.0-rc1	Tag1 D7ES
2024-10-11 16:15:37	menu_firstchild	2.2.0-alpha1	Menu Firstchild
2024-10-11 15:59:51	access_unpublished_linked_nodes	1.0.15	Access Unpublished Linked Nodes
2024-10-11 15:50:18	notification_system	2.0.0-alpha2	Notification System
2024-10-11 15:48:34	notification_system	2.0.0-alpha1	Notification System
2024-10-11 15:35:32	drowl_admin_dashboard	2.0.5	DROWL Admin Dashboard
2024-10-11 15:31:27	crowdsec	1.1.4	CrowdSec
2024-10-11 15:28:27	notification_system	1.0.1	Notification System
2024-10-11 15:23:24	project_wiki	1.0.0-beta6	Project Wiki
2024-10-11 14:24:25	ai_translate_paragraph_asymetric	1.0.1	Translate Paragraph Asymetric (with AI)
2024-10-11 13:40:39	fullcalendar	3.0.0-beta3	FullCalendar
2024-10-11 13:33:17	entity_translations_helper	1.1.1	Entity Translations Helper
2024-10-11 13:30:56	eca	2.0.6	ECA: Event - Condition - Action
2024-10-11 13:30:35	recurly_roles	8.x-2.0-alpha4	Recurly Roles
2024-10-11 12:33:30	htmx	1.3.2	HTMX
2024-10-11 11:55:27	eca_tamper	2.0.1	ECA Tamper Integration
2024-10-11 11:47:15	transform_api_facets	1.0.0-alpha9	Transform API Facets
2024-10-11 11:46:41	synimport	8.x-1.95	SynImport
2024-10-11 11:34:22	entity_translations_helper	1.1.0	Entity Translations Helper
2024-10-11 10:39:47	dpl_pretix	10.0.0-alpha16	pretix for DPL CMS
2024-10-11 10:24:05	geocoder_autocomplete	2.0.1	Geocoder autocomplete
2024-10-11 10:15:50	drowl_admin	3.0.12	DROWL Admin
2024-10-11 10:07:53	ai_tmgmt	1.0.0-beta1	AI Translation Management (TMGMT)
2024-10-11 10:03:31	recaptcha_element	1.1.0	Recaptcha Element
2024-10-11 09:25:34	site_config	1.0.0-rc6	Site Configuration
2024-10-11 09:08:54	jsonapi_menu	1.0.0-beta5	jsonapi_menu
2024-10-11 08:49:35	formatage_models	4.1.37	Formatage Models
2024-10-11 08:37:09	menu_force	2.0.2	Menu Force
2024-10-11 08:35:03	sdc_component_library	1.0.0-beta2	SDC -  Component library
2024-10-11 08:27:53	sdc_component_library	1.0.0-beta1	SDC -  Component library
2024-10-11 07:46:27	access_unpublished_linked_nodes	1.0.14	Access Unpublished Linked Nodes
2024-10-11 07:21:45	facets_block	2.0.2	Facets Block
2024-10-11 07:06:43	webform_mailerlite	1.0.1	Webform MailerLite integration
2024-10-11 06:40:49	xray_audit	1.5.10	Xray Audit
2024-10-11 06:33:48	access_unpublished_linked_nodes	1.0.13	Access Unpublished Linked Nodes
2024-10-11 06:19:31	ezcontent	2.2.15	EzContent - A Publisher and Marketer Friendly Drupal Distribution
2024-10-11 05:55:25	ezcontent_publish	2.1.8	EzContent Publish
2024-10-11 05:52:20	ezcontent	2.2.14	EzContent - A Publisher and Marketer Friendly Drupal Distribution
2024-10-11 05:42:50	entity_workflow	2.0.0-beta3	Entity Workflow
2024-10-11 04:29:16	custom_field	3.0.0-rc9	Custom Field
2024-10-11 02:54:47	views_csv_source	1.0.5	Views CSV Source
2024-10-10 23:03:43	ckeditor_bs_grid	2.1.0-alpha4	CKEditor Bootstrap Grid
2024-10-10 22:19:35	sector	10.1.0-beta6	Sector Distribution
2024-10-10 21:58:14	securelogin	8.x-1.17	Secure Login
2024-10-10 19:57:51	consumer_image_styles	4.0.9	Consumer Image Styles
2024-10-10 19:51:13	mailchimp	3.0.0	Mailchimp
2024-10-10 18:06:12	entity_repeat	1.1.4	Entity Repeat
2024-10-10 17:43:55	mailchimp	2.2.5	Mailchimp
2024-10-10 17:17:14	structure_sync	2.0.8	Structure Sync
2024-10-10 17:10:03	otsdk	1.0.0	OpenTelemetry SDK
2024-10-10 16:27:21	sobki_theme_admin	1.0.0-alpha3	Sobki Admin Theme
2024-10-10 16:22:04	svg_sprite	1.0.0-alpha3	SVG Sprite
2024-10-10 16:18:15	prevent_homepage_deletion	3.0.1	Prevent page deletion
2024-10-10 15:57:26	prototype	5.2.1-alpha3	Prototype
2024-10-10 15:13:31	floating_block	2.0.1	Floating block
2024-10-10 15:06:01	protected_file	2.0.0	Protected File (from download)
2024-10-10 15:05:47	commerce_feeds	8.x-1.0-alpha5	Commerce Feeds
2024-10-10 15:03:43	vlsuite	2.2.0	Visual Layout Suite (VLSuite)
2024-10-10 14:50:11	seeds_administration	1.0.6	Seeds Administration
2024-10-10 14:45:11	spammaster	8.x-2.51	Spam Master
2024-10-10 14:36:10	project_wiki	1.0.0-beta5	Project Wiki
2024-10-10 14:30:32	captcha_captchetat	2.1.0	CaptchEtat (with CAPTCHA)
2024-10-10 14:25:36	auphonic	1.0.0-beta3	Auphonic
2024-10-10 14:23:42	ai_automator_pixabay	1.0.0-beta1	AI Automators Pixabay
2024-10-10 14:21:09	ai_automator_google_vision	1.0.0-beta1	AI Automators Google Vision
2024-10-10 14:20:53	message_associated_entity	1.0.0-alpha1	Message Associated Entity
2024-10-10 14:19:39	ai_automator_extractor	1.0.0-beta1	AI Automators Extractor
2024-10-10 14:15:58	ai	1.0.0-alpha8	AI (Artificial Intelligence)
2024-10-10 13:56:03	composer_deploy	8.x-1.8	Composer Deploy
2024-10-10 13:52:15	seeds_layouts	2.0.12	Seeds Layouts
2024-10-10 13:41:04	protected_file	8.x-1.5	Protected File (from download)
2024-10-10 13:14:13	ws_event	1.4.19	Event CT  w Layout Builder
2024-10-10 12:55:25	svg_sprite	1.0.0-alpha2	SVG Sprite
2024-10-10 12:17:54	restrict_login_ip	1.0.0-alpha2	Restrict Login Page by IP
2024-10-10 11:16:37	client_config_care	2.0.1	Client Config Care
2024-10-10 10:53:04	tagify	1.2.24	Tagify
2024-10-10 10:48:23	client_config_care	2.0.0	Client Config Care
2024-10-10 10:45:38	tsbu	1.0.8-alpha1	Theme Switcher By User
2024-10-10 10:44:08	tsbu	1.0.7-alpha1	Theme Switcher By User
2024-10-10 09:40:19	seeds_administration	1.0.5	Seeds Administration
2024-10-10 09:30:41	seeds_toolbar	2.0.11	Seeds Toolbar (NEW Drupal Administration Toolbar)
2024-10-10 09:20:05	log_middleware	1.0.1	Log Middleware
2024-10-10 09:08:05	remove_http_headers	2.1.2	Remove HTTP headers
2024-10-10 08:54:55	remove_http_headers	2.1.1	Remove HTTP headers
2024-10-10 08:35:46	dbanonymizer	1.1.2	DB Anonymizer Config Generator
2024-10-10 08:35:10	dbanonymizer	7.x-1.2	DB Anonymizer Config Generator
2024-10-10 08:11:39	eu_cookie_compliance	8.x-1.25	EU Cookie Compliance (GDPR Compliance)
2024-10-10 07:58:59	log_middleware	1.0.0	Log Middleware
2024-10-10 06:49:39	entity_pdf	2.1.2	Entity PDF
2024-10-10 06:28:29	imagick	8.x-1.12	Imagick
2024-10-10 06:04:55	ezcontent	2.2.13	EzContent - A Publisher and Marketer Friendly Drupal Distribution
2024-10-10 01:53:27	crowd_sourced_popup	1.0.0	Crowd Sourced Linguistic Data Collection Popup Module
2024-10-09 21:30:06	noahs	2.0.0	Noahs Page Builder
2024-10-09 20:49:24	compiler_scss	1.0.0-alpha10	SCSS Compiler
2024-10-09 20:46:17	compiler_scss	1.0.0-alpha9	SCSS Compiler
2024-10-09 20:42:51	compiler_scss	1.0.0-alpha8	SCSS Compiler
2024-10-09 20:06:04	lb_plus	3.1.0-alpha3	Layout Builder  +
2024-10-09 20:03:41	edit_plus	1.0.0-alpha4	Edit +
2024-10-09 20:03:37	prevent_homepage_deletion	3.0.0	Prevent page deletion
2024-10-09 19:52:44	otlog	1.0.0	OpenTelemetry Log
2024-10-09 19:51:37	theme_compiler	2.0.0-alpha7	Theme Compiler
2024-10-09 19:30:19	login_destination	8.x-2.0-beta8	Login Destination
2024-10-09 19:12:41	geoblock_maxmind	1.1.0	MaxMind Data Source for Geoblock
2024-10-09 19:05:27	compiler_scss	1.0.0-alpha7	SCSS Compiler
2024-10-09 18:58:22	image_domain_filter	1.0.0-rc1	Image Domain Filter
2024-10-09 18:40:37	compiler_scss	1.0.0-alpha6	SCSS Compiler
2024-10-09 18:32:56	token_or	2.2.1	Token OR
2024-10-09 18:18:33	views_s3_export	1.0.5	Views S3 export
2024-10-09 18:13:59	page_deletion_guard	1.0.0-alpha2	Page Deletion Guard
2024-10-09 18:06:53	views_s3_export	1.0.4	Views S3 export
2024-10-09 17:59:09	compiler	1.0.0-alpha6	Compiler
2024-10-09 17:51:10	book	2.0.0-alpha4	Book
2024-10-09 17:39:42	block_place	8.x-1.2	Place blocks
2024-10-09 17:34:27	gutenberg	8.x-2.14	Gutenberg
2024-10-09 17:30:03	social	13.0.0-alpha15	Open Social
2024-10-09 17:28:59	adequate_passwords	1.0.3	Adequate Passwords
2024-10-09 17:16:11	views_s3_export	1.0.3	Views S3 export
2024-10-09 16:37:05	migrate_wizard	3.0.0	Migrate Wizard
2024-10-09 16:03:13	ajax_link	1.0.2	Ajax link
2024-10-09 15:55:15	migrate_wizard	2.0.6	Migrate Wizard
2024-10-09 15:46:55	ohdear_integration	2.0.3	OhDear Integration
2024-10-09 15:44:21	migrate_wizard	2.0.5	Migrate Wizard
2024-10-09 15:33:51	keepeek	1.1.0	Keepeek Official Drupal Module
2024-10-09 15:33:26	ws_small_y	1.0.17	Small Y
2024-10-09 15:20:21	view_custom_table	2.0.8	Views Custom Table
2024-10-09 15:02:07	ui_suite_daisyui	4.0.0-alpha3	UI Suite DaisyUI
2024-10-09 14:22:05	quick_cache_cleaner	1.1.0	Quick Cache Cleaner
2024-10-09 14:10:25	svg_sprite	1.0.0-alpha1	SVG Sprite
2024-10-09 13:48:22	file_defaults_by_type	1.0.0-alpha1	File defaults by type
2024-10-09 13:43:54	ws_small_y	1.0.16	Small Y
2024-10-09 12:53:25	xnttstrjp	1.0.0-beta4	External Entities String Functions and JSONPath Field Mapper
2024-10-09 12:38:51	elasticsearch_helper_preview	8.0.0	Elasticsearch Helper Preview
2024-10-09 12:37:40	fullcalendar	3.0.0-beta2	FullCalendar
2024-10-09 12:37:02	elasticsearch_helper_preview	8.x-7.0	Elasticsearch Helper Preview
2024-10-09 12:00:44	commerce	3.0.0-beta1	Commerce Core
2024-10-09 11:47:41	toc_js	3.0.0-beta5	Toc.js
2024-10-09 11:43:46	visual_debugger	1.0.0-alpha11	Visual Debugger
2024-10-09 11:38:48	xnttbrapi	1.0.0-beta6	External Entities BrAPI storage
2024-10-09 11:34:20	xnttbrapi	1.0.0-beta5	External Entities BrAPI storage
2024-10-09 11:32:27	chadol	1.0.0-beta3	Chado Light
2024-10-09 10:48:15	otlog	1.0.0-beta1	OpenTelemetry Log
2024-10-09 10:29:24	tmgmt_memsource	8.x-1.19	Phrase TMS Integration for TMGMT
2024-10-09 10:27:50	tmgmt_memsource	8.x-1.18	Phrase TMS Integration for TMGMT
2024-10-09 10:26:35	ws_small_y	1.0.15	Small Y
2024-10-09 10:25:13	lb_partners_blocks	1.0.16	Layout Builder Partners Blocks
2024-10-09 09:56:44	xnttmedia	1.0.0-beta2	External Entities media files plugin
2024-10-09 09:56:35	queue_order	2.1.5	Queue Order
2024-10-09 09:55:47	xnttexif	1.0.0-beta3	External Entities Image File (exif) storage
2024-10-09 09:38:14	commerce_hubspot	2.0.0-alpha4	Commerce HubSpot
2024-10-09 09:23:35	gutenberg	3.0.5	Gutenberg
2024-10-09 09:20:28	gutenberg	8.x-2.13	Gutenberg
2024-10-09 08:50:01	preprocess	2.2.0	Preprocess
2024-10-09 08:40:56	csp	2.1.1	Content-Security-Policy
2024-10-09 08:09:58	taxonomy_fast_import	1.0.0-rc1	Taxonomy Fast Import
2024-10-09 08:05:23	sdc_component_library	1.0.0-alpha4	SDC -  Component library
2024-10-09 07:58:53	ws_small_y	1.0.14	Small Y
2024-10-09 07:56:37	photoswipe_inline	1.0.0-rc1	PhotoSwipe Inline Text Filter
2024-10-09 07:51:31	vipps_mobilepay_commerce	1.0.0-alpha4	Vipps MobilePay Commerce
2024-10-09 07:25:55	facets	2.0.9	Facets
2024-10-09 07:00:36	sdc_component_library	1.0.0-alpha3	SDC -  Component library
2024-10-09 06:43:21	maintenance_preview	1.0.0	Maintenance preview
2024-10-09 05:23:10	entity_crud_alter_status_message	1.0.0	Entity CRUD Alter Status Message
2024-10-09 03:40:44	media_download_tracker	1.0.0-beta3	Media Download Tracker
2024-10-09 02:51:55	jsonapi_taxonomy_tree	1.0.5	Jsonapi Taxonomy Tree
2024-10-09 00:31:03	xnavigation	1.0.1	xNavigation
2024-10-08 23:50:12	social_auth_spotify	1.0.0	Social Auth: Spotify
2024-10-08 22:34:10	vipps_mobilepay_commerce	1.0.0-alpha3	Vipps MobilePay Commerce
2024-10-08 20:53:11	ajax_loader	2.1.3	Ajax loader
2024-10-08 20:46:43	animated_scroll_to	2.0.1	Animated scroll to
2024-10-08 20:35:02	paragraphs_clipboard	1.0.0-beta2	Paragraphs Clipboard
2024-10-08 18:29:13	formatage_models	4.1.36	Formatage Models
2024-10-08 17:44:29	fullcalendar	3.0.0-beta1	FullCalendar
2024-10-08 17:42:44	uswds_ckeditor_integration	3.1.0	USWDS Ckeditor Integration
2024-10-08 17:13:31	user_referral	3.1.1	User Referral Enhanced
2024-10-08 17:00:19	stage_file_proxy	3.1.3	Stage File Proxy
2024-10-08 16:08:04	acquia_contenthub	3.6.0	Acquia Content Hub
2024-10-08 15:55:13	entity_pdf	2.1.1	Entity PDF
2024-10-08 15:48:02	entity_pdf	2.1.0	Entity PDF
2024-10-08 15:47:29	formatage_models	4.1.35	Formatage Models
2024-10-08 15:25:53	media_contextual_crop_field_formatter	2.0.7	Media Contextual Crop Reference 
2024-10-08 15:14:21	xnttjson	1.0.0-beta3	External Entities JSON Files storage
2024-10-08 15:02:16	xnttxml	1.0.0-beta3	External Entities XML Files storage
2024-10-08 14:43:36	ws_small_y	1.0.13	Small Y
2024-10-08 14:40:22	ws_small_y	1.0.12	Small Y
2024-10-08 14:33:50	xnttyaml	1.0.0-beta3	External Entities Yaml Files storage
2024-10-08 14:32:42	config_ignore_auto	3.0.3	Config Ignore Auto
2024-10-08 14:19:57	abusive_traffic	1.0.1	Abusive Traffic
2024-10-08 14:08:51	poll_rest	1.0.0-alpha4	Poll Rest
2024-10-08 13:31:44	test_helpers	1.5.0-alpha6	Test Helpers
2024-10-08 13:17:41	islandora_vtt	1.0.0-beta1	Islandora VTT
2024-10-08 13:07:00	auto_translation	1.2.2	Auto Translation
2024-10-08 12:47:12	rest_menu_items	3.0.4	REST menu items
2024-10-08 12:43:23	commerce_opp	2.0.7	Commerce Open Payment Platform
2024-10-08 12:41:36	synimport	8.x-1.94	SynImport
